,ID,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Domain,JobPeriod,DOByear,12GradAge,GradAge,Designation_Position,Personality Trait Score
2536,423047,350000,Engineer,Mumbai,Male,59.0,State Board,2005,65.2,State Board,2,B.Tech/B.E.,CS,73.32,184,0,Uttar Pradesh,2012,0.600057182338341,11,1988,17,24,Technical Engineer,0.06934
2537,353801,180000,Analyst,New Delhi,Female,69.4,CBSE,2008,72.4,CBSE,2,B.Tech/B.E.,IT,78.6,429,0,Uttar Pradesh,2012,0.864685413370085,11,1990,18,22,Information Security Analyst,-0.46202
2538,898656,240000,Engineer,Noida,Male,64.0,State Board,2009,77.0,State Board,2,B.Tech/B.E.,EC,66.0,66,0,Uttar Pradesh,2014,0.991792428023941,1,1992,17,22,Network Engineer,-0.54926
2539,1120492,200000,Engineer,Noida,Male,78.57,ICSE,2009,71.52,ICSE,2,B.Tech/B.E.,EC,70.87,8634,0,Maharashtra,2013,0.991397583740291,1,1991,18,22,Software Test Engineer,-0.40976
2540,266098,310000,Analyst,Hyderabad,Female,76.8,State Board,2007,80.8,State Board,2,B.Tech/B.E.,CS,64.3,4128,1,Telangana,2011,0.190153405601018,11,1990,17,21,Quality Assurance Analyst,-0.05034000000000001
2541,1045685,2000000,Others,LONDON,Male,90.0,CBSE,2010,89.4,CBSE,1,B.Tech/B.E.,CS,83.7,13594,0,Uttar Pradesh,2014,0.842248322257836,8,1993,17,21,Data Scientist,0.18708000000000005
2542,626318,180000,Engineer,Kota,Male,75.0,CBSE,2008,82.4,CBSE,2,B.Tech/B.E.,EC,78.4,5048,0,Madhya Pradesh,2013,0.910770164246022,1,1991,17,22,Engineer,-0.5742799999999999
2543,45527,480000,Others,Bangalore,Male,89.0,State Board,2006,59.0,State Board,2,B.Tech/B.E.,EC,65.6,424,0,Tamil Nadu,2010,0.229481754911755,12,1989,17,21,Senior Software Engineer,0.30416000000000004
2544,649731,420000,Engineer,Bangalore,Male,80.16,State Board,2008,65.83,State Board,2,B.Tech/B.E.,IT,72.73,2110,0,Karnataka,2012,0.735795709224656,11,1990,18,22,Quality Assurance Test Engineer,-0.47888000000000003
2545,855314,180000,Engineer,Lucknow,Male,63.0,ICSE,2009,56.0,CBSE,2,B.Tech/B.E.,ME,63.0,7642,0,Uttar Pradesh,2013,0.221058818289794,1,1989,20,24,Sales Engineer,0.9815000000000002
2546,1218810,205000,Engineer,Noida,Male,76.0,CBSE,2009,68.2,CBSE,2,B.Tech/B.E.,EC,70.0,8160,0,Haryana,2013,0.622642915849938,1,1992,17,21,Software Engineer,0.6765599999999999
2547,355922,315000,Engineer,Bangalore,Male,88.2,CBSE,2008,76.5,State Board,2,B.Tech/B.E.,EC,68.34,9786,0,Orissa,2012,0.538386892985096,9,1992,16,20,System Engineer,-0.9830199999999998
2548,662137,70000,Developer,Kolkata,Male,70.25,State Board,2009,68.6,State Board,2,B.Tech/B.E.,CS,80.02,13095,1,West Bengal,2013,0.23780283983757,0,1990,19,23,Software Developer,-0.49901999999999996
2549,123487,630000,Developer,Mumbai,Female,82.13,State Board,2006,78.5,State Board,2,B.Tech/B.E.,IT,62.13,1277,1,Maharashtra,2010,0.930370607202691,4,1989,17,21,Software Developer,-0.10702
2550,203412,395000,Engineer,Bangalore,Male,92.8,State Board,2006,80.0,State Board,2,B.Tech/B.E.,EC,75.69,3716,1,Karnataka,2011,0.376059586651545,12,1988,18,23,Project Engineer,-0.53698
2551,294767,495000,Others,hyderabad,Female,91.4,CBSE,2007,93.0,State Board,2,B.Tech/B.E.,CS,70.8,1027,1,Telangana,2011,0.793580614548506,3,1990,17,21,Senior Systems Engineer,-0.29212000000000005
2552,1266967,200000,Engineer,Bangalore,Female,84.96,State Board,2010,56.17,State Board,2,B.Tech/B.E.,CS,60.78,17168,0,Karnataka,2014,0.600057182338341,9,1991,19,23,Software Test Engineer,0.8230600000000001
2553,1122979,335000,Analyst,Pune,Male,68.0,CBSE,2009,78.0,CBSE,2,B.Tech/B.E.,IT,63.2,5400,0,Madhya Pradesh,2013,0.978799292641428,9,1991,18,22,Programmer Analyst,-0.46018
2554,205703,430000,Engineer,Kolkata,Female,61.0,CBSE,2006,63.0,CBSE,2,B.Tech/B.E.,EC,65.0,5508,0,Orissa,2011,0.824666400671332,12,1988,18,23,System Engineer,0.6347200000000001
2555,583152,510000,Engineer,Bangalore,Male,88.76,CBSE,2009,85.2,CBSE,1,B.Tech/B.E.,CS,78.16,2817,0,Chhattisgarh,2013,0.930370607202691,10,1992,17,21,Test Engineer,-0.34646
2556,304341,315000,Engineer,Pune,Male,70.0,State Board,2007,72.0,State Board,2,B.Tech/B.E.,CS,55.0,494,1,Maharashtra,2011,0.670743151433127,11,1989,18,22,Associate Software Engineer,-0.3386
2557,1219113,340000,Analyst,Kolkata,Male,73.37,State Board,2010,66.8,State Board,2,B.Tech/B.E.,IT,76.8,12992,1,West Bengal,2014,0.23780283983757,9,1992,18,22,Quality Assurance Analyst,1.71706
2558,796911,600000,Analyst,Bangalore,Female,95.6,CBSE,2006,81.6,CBSE,2,B.Tech/B.E.,CS,88.0,222,0,Jharkhand,2014,0.793580614548506,9,1991,15,23,Business Analyst,0.27606
2559,1249671,155000,Engineer,Bangalore,Male,79.2,CBSE,2010,67.2,CBSE,2,B.Tech/B.E.,EC,66.85,11507,1,Karnataka,2014,0.423951396376433,9,1992,18,22,Electrical Design Engineer,0.5293199999999999
2560,1058572,300000,Engineer,Mysore,Female,68.6,CBSE,2008,71.8,CBSE,2,B.Tech/B.E.,CS,74.38,10387,0,Madhya Pradesh,2012,0.622642915849938,0,1989,19,23,System Engineer,0.042740000000000056
2561,356274,140000,Developer,Jaipur,Female,84.33,State Board,2008,80.8,State Board,2,B.Tech/B.E.,CS,74.78,2927,1,Rajasthan,2012,0.960903087163164,1,1990,18,22,Software Developer,0.42166
2562,1061698,315000,Developer,Chennai,Male,85.33,State Board,2010,89.0,State Board,2,B.Tech/B.E.,EC,77.07,8818,1,Telangana,2013,0.649389714846691,9,1993,17,20,.Net Developer,0.62318
2563,1085682,80000,Engineer,Ghaziabad,Male,51.6,State Board,2007,52.0,State Board,2,MCA,CS,74.0,140,0,Uttar Pradesh,2013,0.744758354008939,2,1990,17,23,Associate Engineer,-0.14606
2564,226847,360000,Engineer,Chennai,Male,78.5,State Board,2004,82.0,State Board,2,MCA,CS,77.0,1428,1,Telangana,2011,0.525922584252055,12,1987,17,24,Software Engineer,0.16432000000000002
2565,1254777,1800000,Developer,Panchkula,Female,81.3,CBSE,2010,77.0,CBSE,2,B.Tech/B.E.,CS,79.9,1615,0,Punjab,2015,0.744758354008939,0,1993,17,22,Salesforce Developer,0.23218
2566,741590,335000,Executive,Pune,Male,70.76,State Board,2010,70.33,State Board,2,B.Tech/B.E.,EC,63.5,474,1,Maharashtra,2014,0.694479327708463,1,1993,17,21,Sales Executive,0.41886
2567,1011018,315000,Developer,Noida,Male,57.5,State Board,2009,59.2,State Board,2,B.Tech/B.E.,CS,74.28,2412,0,Uttar Pradesh,2014,0.144789889482462,1,1992,17,22,Software Developer,0.7209
2568,702599,180000,Engineer,Bangalore,Male,52.0,State Board,2008,56.0,State Board,2,B.Tech/B.E.,IT,70.0,1618,0,Madhya Pradesh,2012,0.23780283983757,1,1989,19,23,Test Engineer,-0.12482
2569,337764,220000,Analyst,Coimbatore,Male,68.67,CBSE,2006,59.66,CBSE,2,MCA,CS,66.0,3076,0,Tamil Nadu,2012,0.377551419424541,3,1988,18,24,Data Analyst,-2.219774
2570,596088,145000,Engineer,Baddi HP,Male,78.8,CBSE,2010,65.4,State Board,2,B.Tech/B.E.,EC,64.9,44,0,Uttar Pradesh,2014,0.336185066042399,1,1991,19,23,Quality Engineer,0.43246
2571,927284,330000,Analyst,Bangalore,Female,90.0,State Board,2010,94.0,State Board,2,B.Tech/B.E.,CE,86.0,5015,0,Andhra Pradesh,2014,0.536782666535172,9,1992,18,22,Business Analyst,0.035020000000000016
2572,248343,280000,Analyst,Bangalore,Male,71.0,State Board,2007,83.0,State Board,2,B.Tech/B.E.,EC,58.0,2162,1,Telangana,2011,0.229481754911755,2,1989,18,22,Operations Analyst,-0.7562
2573,439077,310000,Engineer,Pune,Male,82.0,State Board,2008,62.7,State Board,2,B.Tech/B.E.,EC,71.3,3081,0,Orissa,2012,0.155908502722861,10,1991,17,21,Rf Engineer,-0.11008
2574,479885,130000,Engineer,Nagari,Male,85.0,State Board,2005,60.5,State Board,2,B.Tech/B.E.,EC,63.1,4042,0,Tamil Nadu,2012,0.229481754911755,10,1987,18,25,Electrical Engineer,-0.35888000000000003
2575,416714,300000,Engineer,Kolkata,Male,64.4,State Board,2005,53.0,State Board,2,MCA,CS,71.0,8926,1,West Bengal,2012,0.901489571371033,2,1988,17,24,System Engineer,-0.019979999999999987
2576,982384,115000,Developer,Noida,Male,87.0,State Board,2010,70.0,CBSE,2,B.Tech/B.E.,CS,69.9,184,0,Uttar Pradesh,2014,0.23780283983757,1,1993,17,21,Php Developer,-0.07362
2577,909180,350000,Engineer,Bangalore,Male,85.17,State Board,2008,77.77,State Board,1,B.Tech/B.E.,CS,64.1,1589,0,Assam,2013,0.842248322257836,10,1990,18,23,Software Engineer,0.54136
2578,668152,120000,Others,Gurgaon,Male,68.6,State Board,2007,63.4,State Board,2,B.Tech/B.E.,CS,67.0,1890,1,Tamil Nadu,2013,0.245455659999829,0,1991,16,22,Desktop Support Technician,0.05361999999999999
2579,1042546,325000,Engineer,Bangalore,Female,82.0,CBSE,2007,65.0,CBSE,2,B.Tech/B.E.,IT,79.0,6948,0,West Bengal,2013,0.0409993103614119,0,1991,16,22,System Engineer,0.78732
2580,864091,360000,Engineer,Pune,Male,80.2,State Board,2007,74.8,State Board,2,B.Tech/B.E.,EC,78.16,4504,0,Madhya Pradesh,2013,0.338786347219528,9,1990,17,23,Software Engineer,-0.33033999999999997
2581,543179,85000,Developer,Noida,Male,71.0,CBSE,2008,74.0,CBSE,2,B.Tech/B.E.,IT,65.38,172,0,Uttar Pradesh,2013,0.744758354008939,1,1991,17,22,Android Developer,-0.10103999999999998
2582,1115677,300000,Engineer,Mysore,Female,89.5,State Board,2010,91.0,State Board,2,B.Tech/B.E.,CS,73.6,15163,0,Andhra Pradesh,2015,0.486747008438193,8,1992,18,23,System Engineer,0.36171999999999993
2583,454999,110000,Others,Nalagarh,Male,74.18,State Board,2008,73.0,State Board,2,B.Tech/B.E.,EC,71.19,272,0,Punjab,2012,0.0587928000083534,0,1990,18,22,Junior Recruiter,-0.41023999999999977
2584,922200,250000,Engineer,Chennai,Male,82.8,State Board,2010,78.25,State Board,2,B.Tech/B.E.,EC,69.0,1370,0,Tamil Nadu,2014,0.0417331957243944,9,1993,17,21,Software Engineer,0.37860000000000005
2585,641106,200000,Engineer,Noida,Female,89.2,CBSE,2008,79.6,CBSE,2,B.Tech/B.E.,EC,70.0,6271,0,Uttarakhand,2013,0.538386892985096,1,1990,18,23,Trainee Engineer,0.08266000000000004
2586,1101244,100000,Engineer,Mumbai,Female,88.64,State Board,2010,61.92,State Board,2,B.Tech/B.E.,EC,74.83,10244,1,Karnataka,2014,0.0622212912369296,8,1992,18,22,Software Test Engineer,0.27508
2587,240990,505000,Senior,Mangalore,Male,55.0,CBSE,2005,69.0,CBSE,2,MCA,CS,75.0,4287,0,Karnataka,2011,0.864685413370085,11,1988,17,23,Senior Software Developer,0.52016
2588,1094320,200000,Engineer,Coimbatore,Male,92.0,State Board,2010,89.0,State Board,2,B.Tech/B.E.,ME,78.0,7282,0,Tamil Nadu,2014,0.725984147969479,9,1992,18,22,Research Engineer,-0.28434000000000004
2589,1230312,155000,Engineer,Kolkata,Female,68.25,State Board,2009,61.0,State Board,2,B.Tech/B.E.,EC,73.95,12992,1,West Bengal,2014,0.943272157866555,9,1990,19,24,Engineer,0.38274
2590,594659,100000,Engineer,"Mettur, Tamil Nadu ",Male,90.5,State Board,2009,94.9,State Board,2,B.Tech/B.E.,ME,78.25,566,0,Tamil Nadu,2013,0.414337426422751,9,1990,19,23,Mechanical Engineer,-0.18028000000000002
2591,652269,180000,Others,Chennai,Male,76.0,ICSE,2009,74.0,CBSE,2,B.Tech/B.E.,CE,77.0,13375,0,Tamil Nadu,2013,0.839686084018748,1,1991,18,22,Lecturer,-0.5836
2592,1171244,100000,Others,Agra,Male,73.0,CBSE,2009,68.16,CBSE,2,B.Tech/B.E.,IT,66.26,137,0,Uttar Pradesh,2013,0.991230625262871,9,1990,19,23,Technical Support Specialist,-0.73116
2593,520439,180000,Engineer,bengaluru,Male,66.0,State Board,2009,65.0,State Board,2,B.Tech/B.E.,EC,57.0,1871,0,Maharashtra,2013,0.538386892985096,1,1991,18,22,Rf Engineer,-1.0303
2594,38032,850000,Manager,Durgapur,Male,89.4,ICSE,2005,91.3,State Board,1,B.Tech/B.E.,ME,78.2,11157,0,Jharkhand,2010,0.755375120895548,13,1985,20,25,Assistant Manager,-0.04422
2595,344572,470000,Engineer,Hyderabad,Male,88.0,CBSE,2008,78.0,CBSE,2,B.Tech/B.E.,CS,80.0,124,0,Orissa,2012,0.622642915849938,3,1991,17,21,System Engineer,0.01018599999999799
2596,1088319,610000,Engineer,Hyderabad,Male,86.0,CBSE,2009,81.6,CBSE,2,B.Tech/B.E.,CS,60.0,13386,1,Rajasthan,2014,0.144789889482462,1,1990,19,24,Associate Software Engineer,0.22413999999999995
2597,1169576,200000,Engineer,Bangalore,Male,69.0,State Board,2009,87.2,State Board,2,B.Tech/B.E.,EC,61.0,7946,0,Andhra Pradesh,2013,0.622642915849938,2,1991,18,22,Embedded Software Engineer,-1.03042
2598,359490,120000,Engineer,pondi,Male,68.0,State Board,2009,75.0,State Board,2,B.Tech/B.E.,CS,68.9,1347,0,Union Territory,2012,0.0745462652358558,2,1990,19,22,Software Engineer,0.09568000000000003
2599,196470,440000,Engineer,Pune,Male,68.6,CBSE,2004,65.6,CBSE,2,MCA,CS,69.71,115,0,Punjab,2011,0.600057182338341,12,1987,17,24,System Engineer,0.14166
2600,633578,180000,Executive,Greater Noida,Male,78.2,CBSE,2009,63.6,CBSE,2,B.Tech/B.E.,IT,69.43,1982,0,Uttar Pradesh,2013,0.864685413370085,9,1991,18,22,It Executive,0.18769999999999998
2601,1194943,200000,Engineer,Noida,Male,71.04,ICSE,2010,81.33,CBSE,2,B.Tech/B.E.,CS,74.04,8840,0,Uttar Pradesh,2014,0.622642915849938,1,1992,18,22,Associate Software Engineer,1.00734
2602,431706,150000,Engineer,Greater Noida,Male,58.0,State Board,2006,47.2,State Board,2,MCA,CS,75.0,350,0,Uttar Pradesh,2012,0.864685413370085,2,1990,16,22,Software Engineer,0.7953
2603,814349,120000,Others,Noida,Male,68.0,CBSE,2010,67.0,CBSE,2,B.Tech/B.E.,EC,61.72,13210,0,Uttar Pradesh,2014,0.881620069530177,8,1991,19,23,It Recruiter,-0.05107999999999999
2604,47667,845000,Others,Mumbai,Male,75.46,State Board,2005,53.83,State Board,1,B.Tech/B.E.,IT,56.64,438,1,Maharashtra,2010,0.884122511593735,13,1988,17,22,Senior Software Engineer,0.39804
2605,217144,390000,Analyst,Bangalore,Male,77.0,CBSE,2006,62.0,CBSE,2,B.Tech/B.E.,CS,63.5,6434,0,Uttarakhand,2011,0.563267823666597,4,1989,17,22,Programmer Analyst,0.49119999999999997
2606,50601,300000,Engineer,Bangalore,Male,64.43,State Board,2002,47.83,University,2,MCA,CS,78.83,274,1,Karnataka,2009,0.864685413370085,3,1982,20,27,Software Engineer,-0.4575600000000001
2607,345100,200000,Engineer,Ghaziabad,Female,76.4,CBSE,2008,65.5,CBSE,2,B.Tech/B.E.,EC,59.94,172,0,Uttar Pradesh,2012,0.376059586651545,2,1990,18,22,Technical Support Engineer,1.0828659999999999
2608,914037,180000,Developer,Bangalore,Male,57.0,State Board,2005,58.0,State Board,2,MCA,CS,74.8,51,0,Uttar Pradesh,2014,0.842248322257836,1,1987,18,27,Asp.Net Developer,-0.25128
2609,519873,150000,Engineer,Bangalore,Male,82.24,State Board,2008,62.5,State Board,2,M.Tech./M.E.,IT,73.1,129,0,Tamil Nadu,2015,0.415524556422033,1,1991,17,24,Network Engineer,0.22216
2610,629733,300000,Engineer,Chennai,Male,90.06,State Board,2012,92.75,State Board,2,B.Tech/B.E.,EC,79.95,526,0,Tamil Nadu,2013,0.243208656725607,9,1992,20,21,Electrical Engineer,0.83334
2611,344277,240000,Associate,New Delhi,Male,85.2,CBSE,2008,74.6,CBSE,1,B.Tech/B.E.,CS,65.65,48,1,Delhi,2012,0.987207085890868,1,1991,17,21,Research Associate,-0.0015139999999997822
2612,1232025,120000,Designer,Bangalore,Female,75.0,State Board,2010,67.0,State Board,2,B.Tech/B.E.,CS,67.0,12887,1,Telangana,2014,0.622642915849938,1,1993,17,21,Web Designer,0.39841999999999994
2613,281946,150000,Engineer,New Delhi,Male,65.16,State Board,2007,63.0,State Board,2,B.Tech/B.E.,EC,62.02,4450,0,Uttar Pradesh,2011,0.694479327708463,1,1986,21,25,Maintenance Engineer,-0.10484000000000004
2614,345996,400000,Associate,Bangalore,Male,83.6,State Board,2007,74.8,State Board,2,B.Tech/B.E.,CS,88.6,6659,1,Tamil Nadu,2012,0.819416529835888,2,1990,17,22,Associate Developer,-0.32681400000000005
2615,133428,360000,Engineer,Bangalore,Male,64.0,CBSE,2004,53.0,CBSE,2,B.Tech/B.E.,CS,74.5,6953,0,West Bengal,2010,0.670743151433127,2,1988,16,22,Java Software Engineer,0.81286
2616,730091,80000,Engineer,Kolkata,Female,67.12,State Board,2008,56.8,State Board,2,B.Tech/B.E.,EC,72.8,11153,1,West Bengal,2013,0.253028370715546,1,1989,19,24,Network Engineer,0.56926
2617,298308,430000,Engineer,Bangalore,Male,87.2,State Board,2008,79.8,State Board,2,B.Tech/B.E.,IT,82.6,7586,0,Tamil Nadu,2012,0.377551419424541,10,1990,18,22,Software Engineer,-0.8144
2618,1251123,95000,Developer,Nagpur ,Female,87.0,State Board,2010,78.0,State Board,2,B.Tech/B.E.,CS,71.5,11548,0,Maharashtra,2014,0.486747008438193,9,1993,17,21,Salesforce Developer,-0.562
2619,938300,325000,Engineer,Pune,Male,92.0,CBSE,2009,88.8,CBSE,2,B.Tech/B.E.,CS,73.0,6874,0,Uttarakhand,2014,0.356536487724475,9,1991,18,23,System Engineer,-0.03413999999999999
2620,1097187,300000,Analyst,Chennai,Male,86.5,State Board,2010,69.16,CBSE,2,B.Tech/B.E.,EC,67.81,9837,1,Telangana,2013,0.622642915849938,1,1992,18,21,Programmer Analyst,0.9802200000000001
2621,115560,570000,Engineer,Chennai,Male,77.4,CBSE,2006,81.6,CBSE,2,B.Tech/B.E.,CS,62.0,3629,0,Andhra Pradesh,2010,0.704090412131314,12,1989,17,21,System Engineer,0.22411999999999996
2622,1098849,180000,Developer,Surat,Male,75.85,State Board,2009,77.2,State Board,2,B.Tech/B.E.,IT,80.0,992,1,Gujarat,2013,0.979521744319216,1,1991,18,22,Software Developer,0.37313999999999997
2623,407711,450000,Engineer,Mumbai,Male,74.0,CBSE,2007,66.0,CBSE,2,B.Tech/B.E.,CS,80.07,3801,0,Karnataka,2012,0.735795709224656,3,1990,17,22,Assistant Engineer,0.38962
2624,1011513,120000,Engineer,Jamshedpur,Male,80.2,CBSE,2008,63.44,State Board,2,B.Tech/B.E.,CS,74.0,14758,0,Orissa,2013,0.765673581234011,1,1991,17,22,System Engineer,0.28034
2625,61461,130000,Engineer,Kurnool,Male,78.0,State Board,2006,83.7,State Board,2,B.Tech/B.E.,EC,61.35,7940,0,Andhra Pradesh,2010,0.376059586651545,1,1988,18,22,Assistant Electrical Engineer,0.56498
2626,359557,400000,Engineer,pune,Male,75.2,CBSE,2007,71.2,CBSE,2,B.Tech/B.E.,EC,56.0,8641,1,Maharashtra,2012,0.910770164246022,11,1990,17,22,Product Engineer,0.05915999999999999
2627,242100,35000,Engineer,Noida,Male,88.0,ICSE,2007,80.4,CBSE,2,B.Tech/B.E.,CS,87.65,6884,0,West Bengal,2011,0.996570552064879,11,1989,18,22,System Engineer,-0.10459999999999998
2628,345685,200000,Others,Bangalore,Female,75.0,State Board,2008,74.0,CBSE,2,B.Tech/B.E.,EC,88.0,6659,1,Tamil Nadu,2012,0.538386892985096,9,1990,18,22,Software Quality Assurance Tester,0.02871999999999999
2629,1230310,240000,Engineer,Kolkata,Male,76.7,ICSE,2010,85.5,ICSE,2,B.Tech/B.E.,IT,81.0,17615,1,West Bengal,2014,0.486747008438193,9,1991,19,23,Software Engineer,-0.43599999999999994
2630,592817,355000,Engineer,Gurgaon ,Female,88.8,CBSE,2007,78.4,State Board,2,B.Tech/B.E.,BT,80.0,6041,0,Uttar Pradesh,2012,0.972898708749625,11,1989,18,23,Software Engineer,0.23598
2631,325432,320000,Developer,Mumbai,Female,90.4,CBSE,2009,87.05,CBSE,2,B.Tech/B.E.,EC,75.25,7172,0,Maharashtra,2012,0.824666400671332,10,1990,19,22,Asp.Net Developer,-1.103914
2632,336802,460000,Engineer,Bangalore,Male,87.81,CBSE,2008,92.08,CBSE,2,B.Tech/B.E.,IT,84.5,3076,0,Tamil Nadu,2012,0.670743151433127,3,1991,17,21,Software Engineer,-0.24259400000000003
2633,1139162,230000,Engineer,chennai,Male,63.0,State Board,2009,60.0,State Board,2,B.Tech/B.E.,EC,67.8,8700,0,Tamil Nadu,2013,0.622642915849938,1,1991,18,22,Electronic Field Service Engineer,-0.45065999999999995
2634,1044367,300000,Developer,Hyderabad,Male,86.0,State Board,2010,85.4,State Board,2,B.Tech/B.E.,EC,75.3,14382,1,Telangana,2014,0.0622212912369296,0,1993,17,21,Database Developer,-0.011720000000000008
2635,270455,430000,Engineer,Pune,Male,83.0,State Board,2006,82.5,State Board,2,B.Tech/B.E.,CS,69.1,10387,0,Madhya Pradesh,2010,0.843123726665742,4,1988,18,22,Software Test Engineer,-0.18744
2636,813205,325000,Engineer,Chennai,Male,74.2,CBSE,2009,61.0,CBSE,2,B.Tech/B.E.,CS,71.0,52,0,Uttar Pradesh,2013,0.356536487724475,1,1991,18,22,System Engineer,0.19588
2637,445828,240000,Engineer,Noida,Male,78.93,CBSE,2009,70.8,CBSE,2,B.Tech/B.E.,EC,65.0,13210,0,Uttar Pradesh,2013,0.824666400671332,10,1992,17,21,Software Engineer,-0.09191999999999978
2638,774207,115000,Engineer,Bangalore,Male,76.0,State Board,2008,70.0,State Board,2,B.Tech/B.E.,EC,76.0,1375,1,West Bengal,2012,0.298769128563994,1,1991,17,21,Technical Support Engineer,0.5285799999999999
2639,1203329,125000,Engineer,Kolkata,Male,70.0,ICSE,2008,82.0,ICSE,2,B.Tech/B.E.,EC,82.1,11154,1,West Bengal,2013,0.298769128563994,0,1990,18,23,Shift Engineer,0.45538
2640,308391,700000,Analyst,Bangalore,Male,91.0,State Board,2006,95.0,State Board,2,B.Tech/B.E.,CS,74.5,8799,0,Tamil Nadu,2010,0.622642915849938,3,1988,18,22,Business Analyst,-0.38093999999999995
2641,325403,100000,Developer,kolhapur,Female,76.93,CBSE,2008,79.5,CBSE,2,B.Tech/B.E.,CS,63.25,7172,0,Maharashtra,2012,0.765673581234011,10,1991,17,21,Java Developer,-0.09832
2642,908925,300000,Engineer,Madurai ,Female,88.6,CBSE,2010,90.67,State Board,2,B.Tech/B.E.,EC,86.77,1114,0,Tamil Nadu,2014,0.783303536670298,9,1992,18,22,Software Engineer,0.33268
2643,252559,225000,Consultant,chennai,Male,76.0,State Board,2007,79.9,State Board,2,B.Tech/B.E.,CS,74.0,1019,1,Tamil Nadu,2011,0.819416529835888,2,1990,17,21,Risk Consultant,0.37476000000000004
2644,914228,145000,Engineer,Noida,Female,82.0,State Board,2010,76.6,CBSE,2,B.Tech/B.E.,EC,82.0,14351,0,Punjab,2014,0.493596387301038,1,1992,18,22,Telecom Engineer,0.022299999999999997
2645,1081706,570000,Engineer,Bangalore,Male,78.2,CBSE,2010,86.8,State Board,2,B.Tech/B.E.,EC,70.0,4752,0,Andhra Pradesh,2014,0.649389714846691,9,1992,18,22,Technical Support Engineer,0.31267999999999996
2646,965642,350000,Developer,Bangalore,Male,94.0,State Board,2010,84.0,State Board,2,B.Tech/B.E.,CS,80.0,8823,0,Tamil Nadu,2014,0.622642915849938,1,1993,17,21,Software Developer,0.30638
2647,127290,555000,Engineer,Chennai,Male,84.67,State Board,2006,95.9,State Board,2,B.Tech/B.E.,EC,74.69,1487,0,Andhra Pradesh,2010,0.910770164246022,4,1988,18,22,System Engineer,-0.11571999999999998
2648,1172229,175000,Developer,Coimbatore,Female,88.0,State Board,2008,83.0,State Board,2,B.Tech/B.E.,CS,85.5,1367,0,Tamil Nadu,2012,0.23780283983757,10,1991,17,21,Software Developer,-0.13472
2649,654726,100000,Executive,Jaipur,Male,58.0,State Board,2009,62.0,State Board,2,B.Tech/B.E.,CS,62.0,5420,0,Rajasthan,2013,0.21678548596901,1,1991,18,22,Seo Executive,0.49605999999999995
2650,1094191,300000,Engineer,Noida,Female,88.8,CBSE,2010,80.0,CBSE,2,B.Tech/B.E.,CS,76.0,12737,1,Rajasthan,2014,0.486747008438193,9,1993,17,21,Software Engineer,-0.37202
2651,415282,215000,Manager,Bhubaneswar,Male,86.0,State Board,2008,68.69,State Board,2,B.Tech/B.E.,CS,82.5,5818,0,Orissa,2012,0.563267823666597,1,1991,17,21,Project Manager,-0.07952
2652,52581,180000,Engineer,Bangalore,Male,65.5,State Board,2006,69.5,Technical,2,B.Tech/B.E.,IT,56.7,356,1,Karnataka,2009,0.276047228046856,1,1987,19,22,Software Engineer,0.0919200000000002
